 3.16227766e+04 -4.63308946e-01  3.23724525e-01 
 3.41454887e+04 -4.00318557e-01  3.01279591e-01 
 3.68694506e+04 -3.45554416e-01  2.80209404e-01 
 3.98107171e+04 -2.98026923e-01  2.60464923e-01 
 4.29866235e+04 -2.56844273e-01  2.41991628e-01 
 4.64158883e+04 -2.21208272e-01  2.24731308e-01 
 5.01187234e+04 -1.90408722e-01  2.08623572e-01 
 5.41169527e+04 -1.63816935e-01  1.93607087e-01 
 5.84341413e+04 -1.40878831e-01  1.79620580e-01 
 6.30957344e+04 -1.21107932e-01  1.66603622e-01 
 6.81292069e+04 -1.04078511e-01  1.54497236e-01 
 7.35642254e+04 -8.94190598e-02  1.43244343e-01 
 7.94328235e+04 -7.68061663e-02  1.32790085e-01 
 8.57695899e+04 -6.59588799e-02  1.23082040e-01 
 9.26118728e+04 -5.66335737e-02  1.14070351e-01 
 1.00000000e+05 -4.86193136e-02  1.05707796e-01 
 1.07977516e+05 -4.17337138e-02  9.79497934e-02 
 1.16591440e+05 -3.58192534e-02  9.07543759e-02 
 1.25892541e+05 -3.07400202e-02  8.40821333e-02 
 1.35935639e+05 -2.63788452e-02  7.78961312e-02 
 1.46779927e+05 -2.26347912e-02  7.21618155e-02 
 1.58489319e+05 -1.94209579e-02  6.68469065e-02 
 1.71132830e+05 -1.66625703e-02  6.19212875e-02 
 1.84784980e+05 -1.42953160e-02  5.73568894e-02 
 1.99526231e+05 -1.22639033e-02  5.31275757e-02 
 2.15443469e+05 -1.05208116e-02  4.92090282e-02 
 2.32630507e+05 -9.02521142e-03  4.55786360e-02 
 2.51188643e+05 -7.74203085e-03  4.22153869e-02 
 2.71227258e+05 -6.64115001e-03  3.90997648e-02 
 2.92864456e+05 -5.69670666e-03  3.62136499e-02 
 3.16227766e+05 -4.88649781e-03  3.35402254e-02 
 3.41454887e+05 -4.19146457e-03  3.10638882e-02 
 3.68694506e+05 -3.59524879e-03  2.87701653e-02 
 3.98107171e+05 -3.08381174e-03  2.66456350e-02 
 4.29866235e+05 -2.64510629e-03  2.46778526e-02 
 4.64158883e+05 -2.26879512e-03  2.28552816e-02 
 5.01187234e+05 -1.94600859e-03  2.11672288e-02 
 5.41169527e+05 -1.66913679e-03  1.96037836e-02 
 5.84341413e+05 -1.43165093e-03  1.81557621e-02 
 6.30957344e+05 -1.22794993e-03  1.68146542e-02 
 6.81292069e+05 -1.05322880e-03  1.55725750e-02 
 7.35642254e+05 -9.03365611e-04  1.44222192e-02 
 7.94328235e+05 -7.74824446e-04  1.33568191e-02 
 8.57695899e+05 -6.64572186e-04  1.23701050e-02 
 9.26118728e+05 -5.70007044e-04  1.14562691e-02 
 1.00000000e+06 -4.88897269e-04  1.06099314e-02 
